Date,ERIE
2014-03-10,53.7889518737793
2014-03-11,53.69803237915039
2014-03-12,53.08420181274414
2014-03-13,53.031166076660156
2014-03-14,52.83412551879883
2014-03-17,51.962646484375
2014-03-18,52.531002044677734
2014-03-19,51.356407165527344
2014-03-20,51.79593276977539
2014-03-21,50.49251174926758
2014-03-24,51.10633850097656
2014-03-25,52.046016693115234
2014-03-26,52.220306396484375
2014-03-27,51.9474983215332
2014-03-28,51.962646484375
2014-03-31,52.86444091796875
2014-04-01,53.73591613769531
2014-04-02,54.09206771850586
2014-04-03,54.034732818603516
2014-04-04,53.96591567993164
2014-04-07,53.07897186279297
2014-04-08,53.2471923828125
2014-04-09,53.285438537597656
2014-04-10,52.666107177734375
2014-04-11,52.543766021728516
2014-04-14,52.81137466430664
2014-04-15,53.21659851074219
