Date,TECH
2013-03-06,15.381661415100098
2013-03-07,15.313971519470215
2013-03-08,15.309456825256348
2013-03-11,15.189863204956055
2013-03-12,15.183098793029785
2013-03-13,15.201150894165039
2013-03-14,15.178590774536133
2013-03-15,15.196639060974121
2013-03-18,15.000341415405273
2013-03-19,15.165045738220215
2013-03-20,15.18084716796875
2013-03-21,15.128948211669922
2013-03-22,15.25304889678955
2013-03-25,15.352328300476074
2013-03-26,15.295921325683594
2013-03-27,15.273353576660156
2013-03-28,15.309456825256348
2013-04-01,15.221458435058594
2013-04-02,15.341050148010254
2013-04-03,15.06577205657959
2013-04-04,15.124431610107422
2013-04-05,14.894285202026367
2013-04-08,14.761161804199219
2013-04-09,14.659623146057129
2013-04-10,14.79500675201416
2013-04-11,14.788237571716309
2013-04-12,14.722801208496094
2013-04-15,14.309884071350098
2013-04-16,14.688956260681152
2013-04-17,14.519729614257812
2013-04-18,14.485880851745605
2013-04-19,14.639311790466309
2013-04-22,14.639311790466309
2013-04-23,14.555830001831055
2013-04-24,14.35050106048584
2013-04-25,14.447525978088379
2013-04-26,14.415939331054688
2013-04-29,14.519729614257812
2013-04-30,14.472349166870117
2013-05-01,14.571626663208008
2013-05-02,14.625773429870605
2013-05-03,14.652854919433594
2013-05-06,14.666393280029297
2013-05-07,14.840129852294922
2013-05-08,15.121201515197754
2013-05-09,15.18920612335205
2013-05-10,15.166540145874023
2013-05-13,15.390941619873047
2013-05-14,15.418143272399902
2013-05-15,15.411346435546875
2013-05-16,15.300274848937988
2013-05-17,15.354677200317383
2013-05-20,15.36374282836914
2013-05-21,15.413607597351074
2013-05-22,15.20960807800293
2013-05-23,15.164270401000977
2013-05-24,15.105338096618652
2013-05-28,15.17334270477295
2013-05-29,15.084938049316406
2013-05-30,15.089470863342285
2013-05-31,15.075870513916016
2013-06-03,15.057735443115234
2013-06-04,14.917201042175293
2013-06-05,14.726798057556152
2013-06-06,14.964800834655762
2013-06-07,15.039604187011719
2013-06-10,15.0736083984375
2013-06-11,15.06680965423584
2013-06-12,14.960269927978516
2013-06-13,15.18014144897461
2013-06-14,15.094000816345215
2013-06-17,15.214137077331543
2013-06-18,15.461213111877441
2013-06-19,15.436281204223633
2013-06-20,15.345605850219727
2013-06-21,15.683355331420898
2013-06-24,15.597208023071289
2013-06-25,15.740013122558594
2013-06-26,15.656153678894043
2013-06-27,15.644810676574707
2013-06-28,15.65842056274414
2013-07-01,15.796687126159668
2013-07-02,15.853357315063477
2013-07-03,15.785353660583496
2013-07-05,16.012025833129883
2013-07-08,16.14122200012207
2013-07-09,16.37242317199707
2013-07-10,16.39735984802246
2013-07-11,16.603628158569336
2013-07-12,16.710166931152344
2013-07-15,16.864309310913086
2013-07-16,16.692033767700195
2013-07-17,16.62403106689453
2013-07-18,16.685232162475586
2013-07-19,16.696569442749023
2013-07-22,17.188444137573242
2013-07-23,17.025238037109375
2013-07-24,17.093246459960938
2013-07-25,17.072845458984375
2013-07-26,16.89150619506836
2013-07-29,16.771371841430664
2013-07-30,16.694307327270508
2013-07-31,16.714704513549805
2013-08-01,17.23151206970215
2013-08-02,17.22470474243164
2013-08-05,17.134042739868164
2013-08-06,16.782699584960938
2013-08-07,17.832185745239258
2013-08-08,17.80951690673828
2013-08-09,17.947795867919922
2013-08-12,17.682580947875977
2013-08-13,17.548851013183594
2013-08-14,17.526094436645508
2013-08-15,16.86391258239746
2013-08-16,17.068714141845703
2013-08-19,16.993619918823242
2013-08-20,17.045957565307617
2013-08-21,16.9481143951416
2013-08-22,17.462383270263672
2013-08-23,17.419145584106445
2013-08-26,17.68765640258789
2013-08-27,17.359983444213867
2013-08-28,17.614839553833008
2013-08-29,17.75364112854004
