Date,BLK
2013-04-23,190.083740234375
2013-04-24,189.49038696289062
2013-04-25,193.0799102783203
2013-04-26,193.22640991210938
2013-04-29,196.47900390625
2013-04-30,195.22633361816406
2013-05-01,191.1532745361328
2013-05-02,192.18624877929688
2013-05-03,198.77186584472656
2013-05-06,200.97682189941406
2013-05-07,201.8560333251953
2013-05-08,203.10130310058594
2013-05-09,202.03907775878906
2013-05-10,202.67642211914062
2013-05-13,204.6689910888672
2013-05-14,208.37570190429688
2013-05-15,211.9212646484375
2013-05-16,209.07901000976562
2013-05-17,213.1372833251953
2013-05-20,211.89198303222656
2013-05-21,213.67941284179688
2013-05-22,209.0203094482422
2013-05-23,207.16700744628906
2013-05-24,207.56988525390625
2013-05-28,211.21070861816406
2013-05-29,207.78231811523438
2013-05-30,208.76397705078125
2013-05-31,204.52987670898438
2013-06-03,203.89247131347656
2013-06-04,202.39068603515625
2013-06-05,195.57058715820312
2013-06-06,198.29823303222656
2013-06-07,206.58432006835938
2013-06-10,207.40264892578125
2013-06-11,203.61343383789062
2013-06-12,198.33505249023438
2013-06-13,200.83421325683594
2013-06-14,198.8437957763672
2013-06-17,203.4585723876953
2013-06-18,203.82717895507812
2013-06-19,197.90756225585938
2013-06-20,185.7806396484375
2013-06-21,183.3184356689453
2013-06-24,181.07736206054688
2013-06-25,186.20083618164062
2013-06-26,190.22593688964844
2013-06-27,194.66384887695312
2013-06-28,189.34864807128906
2013-07-01,188.80316162109375
2013-07-02,189.32656860351562
2013-07-03,188.176513671875
2013-07-05,189.65093994140625
2013-07-08,189.47401428222656
2013-07-09,194.16259765625
2013-07-10,195.14300537109375
2013-07-11,198.961669921875
2013-07-12,198.85113525390625
2013-07-15,198.9027099609375
2013-07-16,197.82643127441406
2013-07-17,200.73101806640625
2013-07-18,205.61122131347656
2013-07-19,206.94557189941406
2013-07-22,210.83802795410156
2013-07-23,210.06393432617188
2013-07-24,209.32666015625
2013-07-25,210.0860137939453
2013-07-26,211.11805725097656
2013-07-29,208.7147674560547
2013-07-30,208.2135009765625
2013-07-31,207.8596649169922
2013-08-01,210.29974365234375
2013-08-02,211.29495239257812
2013-08-05,210.63157653808594
2013-08-06,209.7984619140625
2013-08-07,207.07827758789062
2013-08-08,205.3236846923828
2013-08-09,206.8349609375
2013-08-12,205.09521484375
2013-08-13,206.274658203125
2013-08-14,204.43911743164062
2013-08-15,199.10916137695312
2013-08-16,199.15338134765625
2013-08-19,196.63954162597656
2013-08-20,196.7796173095703
2013-08-21,194.62698364257812
2013-08-22,197.61257934570312
2013-08-23,198.1581573486328
2013-08-26,198.6888885498047
2013-08-27,190.90411376953125
2013-08-28,191.2580108642578
2013-08-29,193.32077026367188
2013-08-30,193.15756225585938
2013-09-03,195.72488403320312
2013-09-04,197.44635009765625
2013-09-05,194.9754638671875
